Time_s,Command_deg,Response_deg,Error_deg,ActuatorCommand,Disturbance_deg_s2
16.14,3,-2.02246283377668,5.13874792622141,3.08371093078551,0
16.16,3,-1.99502189508236,5.11302575483217,3.07428852507106,0
16.18,3,-1.96725275141885,5.08692339346096,3.06450420643033,0
16.2,3,-1.93916629487523,5.0604523411519,3.05437069277039,0
16.22,3,-1.91077327194261,5.03362396269114,3.04390007013241,0
16.24,3,-1.88208428293869,5.00644948609843,3.03310385127251,0
16.26,3,-1.85310978164842,4.97894000054633,3.02199302791693,0
16.28,3,-1.8238600751567,4.95110645466015,3.01057811738347,0
16.3,3,-1.79434532385185,4.92295965515699,2.9988692041857,0
16.32,3,-1.76457554158076,4.8945102657865,2.98687597716866,0
16.34,3,-1.73456059593883,4.86576880654036,2.97460776266521,0
16.36,3,-1.70431020867962,4.8367456531007,2.96207355410807,0
16.38,3,-1.67383395623057,4.80745103650116,2.94928203848559,0
16.4,3,-1.64314127030299,4.77789504297702,2.93624161998643,0
16.42,3,-1.61224143858535,4.74808761398335,2.92296044114063,0
16.44,3,-1.58114360551054,4.71803854636257,2.90944640173102,0
16.46,3,-1.54985677308836,4.68775749264461,2.89570717571893,0
16.48,3,-1.51838980179576,4.65725396146488,2.88175022640118,0
16.5,3,-1.48675141151795,4.62653731808662,2.86758281999209,0
16.52,3,-1.45495018253436,4.59561678501598,2.85321203780243,0
16.54,3,-1.42299455654398,4.56450144269904,2.83864478716901,0
16.56,3,-1.39089283772527,4.53320023029154,2.82388781127137,0
16.58,3,-1.35865319382633,4.50172194649274,2.80894769795715,0
16.6,3,-1.32628365728134,4.47007525043597,2.79383088768466,0
16.62,3,-1.29379212635008,4.43826866262925,2.77854368067898,0
16.64,3,-1.26118636627712,4.40631056593974,2.7630922433875,0
16.66,3,-1.2284740104681,4.37420920661698,2.74748261431144,0
16.68,3,-1.1956625616806,4.34197269534991,2.73172070928147,0
16.7,3,-1.16275939322743,4.30960900835354,2.71581232623803,0
16.72,3,-1.12977175019016,4.27712598848138,2.69976314957035,0
16.74,3,-1.0967067506414,4.24453134636026,2.68357875406239,0
16.76,3,-1.06357138687393,4.21183266154446,2.66726460848832,0
16.78,3,-1.03037252663559,4.1790373836865,2.65082607889579,0
16.8,3,-0.997116914368247,4.14615283372204,2.63426843161098,0
16.82,3,-0.963811172450077,4.11318620506674,2.61759683599544,0
16.84,3,-0.930461802439829,4.08014456482325,2.60081636698188,0
16.86,3,-0.897075186322307,4.04703485499633,2.58393200741272,0
16.88,3,-0.863657587754172,4.01386389371477,2.56694865020268,0
16.9,3,-0.830215153309301,3.98063837645855,2.54987110034457,0
16.92,3,-0.796753913723041,3.94736487729006,2.532704076775,0
16.94,3,-0.763279785134741,3.91404985008817,2.51545221411514,0
16.96,3,-0.729798570327992,3.8806996297842,2.49812006429992,0
16.98,3,-0.696315959968089,3.84732043359879,2.48071209810754,0
17,3,-0.662837533836247,3.81391836227897,2.46323270659994,0
17.02,3,-0.629368762060175,3.78049940133451,2.44568620248369,0
17.04,3,-0.595915006340617,3.74706942227311,2.42807682139955,0
17.06,3,-0.562481521173533,3.71363418383354,2.41040872314842,0
17.08,3,-0.529073455067617,3.68019933321648,2.3926859928601,0
17.1,3,-0.495695851756825,3.6467704073123,2.37491264211089,0
17.12,3,-0.462353651407782,3.6133528339256,2.35709260999529,0
17.14,3,-0.42905169182164,3.5799519329958,2.33922976415643,0
17.16,3,-0.395794709630367,3.54657291781374,2.32132790177945,0
17.18,3,-0.362587341487155,3.51322089623368,2.30339075055149,0
17.2,3,-0.32943412525081,3.47990087188058,2.28542196959158,0
17.22,3,-0.296339501163961,3.44661774535228,2.2674251503534,0
17.24,3,-0.263307813024934,3.41337631541643,2.24940381750347,0
17.26,3,-0.230343309353124,3.38018128020178,2.23136142977706,0
17.28,3,-0.19745014454783,3.34703723838388,2.21330138081399,0
17.3,3,-0.164632380040341,3.31394869036472,2.19522699997594,0
17.32,3,-0.13189398543917,3.2809200394463,2.1771415531471,0
17.34,3,-0.0992388396684361,3.24795559299797,2.1590482435195,0
17.36,3,-0.0666707320991923,3.21505956361731,2.14095021236423,0
17.38,3,-0.0341933636736841,3.18223607028455,2.12285053978986,0
17.4,3,-0.00181034802243725,3.14948913951025,2.1047522454889,0
17.42,3,0.0304747874259238,3.11682270647618,2.08665828947325,0
17.44,3,0.0626586003420749,3.08424061616949,2.06857157279947,0
17.46,3,0.0947377324008699,3.0517466245097,2.05049493828453,0
17.48,3,0.12670890819355,3.0193443994688,2.0324311712126,0
17.5,3,0.158568934147456,2.98703752218405,2.01438300003362,0
17.52,3,0.190314697453257,2.95482948806378,1.99635309705386,0
17.54,3,0.221943164999729,2.92272370788567,1.9783440791192,0
17.56,3,0.253451382316143,2.89072350888791,1.96035850829124,0
17.58,3,0.284836472522276,2.85883213585281,1.94239889251676,0
17.6,3,0.316095635286126,2.82705275218302,1.92446768629077,0
17.62,3,0.347226145789243,2.79538844097025,1.90656729131334,0
17.64,3,0.378225353699899,2.76384220605646,1.88870005714061,0
17.66,3,0.409090682153919,2.73241697308739,1.87086828182994,0
17.68,3,0.439819626743328,2.70111559055861,1.85307421257968,0
17.7,3,0.470409754512776,2.66994083085376,1.83532004636343,0
17.72,3,0.500858702963783,2.63889539127521,1.81760793055907,0
17.74,3,0.531164179066797,2.60798189506699,1.79993996357276,0
17.76,3,0.561323958281123,2.57720289242991,1.78231819545777,0
17.78,3,0.591335883582654,2.54656086152904,1.76474462852856,0
17.8,3,0.621197864499489,2.51605820949333,1.74722121796983,0
17.82,3,0.650907876155449,2.48569727340742,1.72974987244095,0
17.84,3,0.680463958321416,2.4554803212957,1.71233245467562,0
17.86,3,0.709864214474582,2.42540955309847,1.69497078207684,0
17.88,3,0.739106810865567,2.39548710164033,1.67766662730734,0
17.9,3,0.768189975593429,2.36571503359068,1.6604217188754,0
17.92,3,0.79711199768857,2.33609535041633,1.64323774171614,0
17.94,3,0.825871226203463,2.30662998932639,1.62611633776837,0
17.96,3,0.854466069311348,2.2773208242091,1.60905910654684,0
17.98,3,0.882894993412729,2.24816966656093,1.59206760571019,0
18,3,0.911156522249772,2.21917826640774,1.57514335162436,0
18.02,3,0.939249236028553,2.19034831321815,1.55828781992166,0
18.04,3,0.967171770549164,2.16168143680891,1.5415024460554,0
18.06,3,0.994922816343655,2.13317920824257,1.52478862585016,0
18.08,3,1.02250111782181,2.10484314071713,1.50814771604771,0
18.1,3,1.04990547242477,2.07667469044796,1.49158103484849,0
18.12,3,1.07713472978639,2.04867525754182,1.47508986244889,0
18.14,3,1.10418779090249,2.02084618686302,1.45867544157403,0
18.16,3,1.13106360730778,1.99318876889182,1.44233897800632,0
18.18,3,1.15776118026065,1.96570424057495,1.42608164110964,0
18.2,3,1.18427955993561,1.93839378616836,1.40990456434921,0
18.22,3,1.21061784462352,1.91125853807215,1.3938088458072,0
18.24,3,1.23677517993952,1.88429957765778,1.37779554869392,0
18.26,3,1.2627507580386,1.85751793608744,1.36186570185484,0
18.28,3,1.28854381683887,1.83091459512573,1.34602030027324,0
18.3,3,1.31415363925254,1.80449048794363,1.33026030556857,0
18.32,3,1.33957955242436,1.77824649991466,1.31458664649058,0
18.34,3,1.36482092697784,1.75218346940348,1.29900021940912,0
18.36,3,1.38987717626892,1.72630218854673,1.28350188879971,0
18.38,3,1.41474775564722,1.70060340402625,1.2680924877248,0
18.4,3,1.43943216172485,1.67508781783467,1.25277281831086,0
18.42,3,1.4639299316527,1.64975608803342,1.23754365222108,0
18.44,3,1.48824064240414,1.62460882950312,1.22240573112401,0
18.46,3,1.51236391006625,1.59964661468643,1.20735976715779,0
18.48,3,1.53629938913843,1.57486997432338,1.19240644339029,0
18.5,3,1.56004677183838,1.55027939817917,1.17754641427493,0
18.52,3,1.5836057874154,1.52587533576456,1.16278030610236,0
18.54,3,1.60697620147115,1.50165819704869,1.14810871744792,0
18.56,3,1.63015781528751,1.47762835316459,1.13353221961488,0
18.58,3,1.65315046516186,1.45378613710726,1.11905135707356,0
18.6,3,1.6759540217495,1.43013184442432,1.10466664789621,0
18.62,3,1.69856838941331,1.40666573389948,1.09037858418778,0
18.64,3,1.72099350558051,1.38338802822852,1.07618763251253,0
18.66,3,1.74322934010663,1.36029891468816,1.06209423431648,0
18.68,3,1.76527589464654,1.33739854579757,1.04809880634579,0
18.7,3,1.78713320203247,1.31468703997275,1.03420174106093,0
18.72,3,1.80880132565916,1.29216448217372,1.02040340704686,0
18.74,3,1.83028035887595,1.26983092454452,1.00670414941904,0
18.76,3,1.8515704243858,1.24768638704619,0.993104290225413,0
18.78,3,1.87267167365123,1.22573085808261,0.979604128844302,0
18.8,3,1.89358428630715,1.20396429511929,0.966203942378269,0
18.82,3,1.91430846958057,1.18238662529527,0.952903986043943,0
18.84,3,1.93484445771698,1.1609977460279,0.939704493557827,0
18.86,3,1.95519251141365,1.13979752561082,0.926605677518108,0
18.88,3,1.97535291725955,1.11878580380499,0.913607729782477,0
18.9,3,1.99532598718194,1.09796239242286,0.900710821841976,0
18.92,3,2.01511205789973,1.07732707590574,0.887915105190889,0
18.94,3,2.03471149038328,1.05687961189441,0.875220711692717,0
18.96,3,2.05412466932089,1.03661973179296,0.862627753942191,0
18.98,3,2.07335200259174,1.01654714132592,0.850136325623418,0
19,3,2.09239392074534,0.996661521088783,0.837746501864119,0
19.02,3,2.11125087648746,0.976962527091844,0.82545833958601,0
19.04,3,2.12992334417237,0.957449791297495,0.813271877851321,0
19.06,3,2.14841181930151,0.938122922150965,0.801187138205492,0
19.08,3,2.16671681802845,0.918981505104563,0.789204125016053,0
19.1,3,2.18483887667018,0.900025103135443,0.777322825807692,0
19.12,3,2.20277855122451,0.881253257256994,0.765543211593585,0
19.14,3,2.2205364168938,0.862665487023791,0.753865237202921,0
19.16,3,2.23811306761473,0.844261291030251,0.742288841604728,0
19.18,3,2.25550911559427,0.826040147402985,0.730813948227958,0
19.2,3,2.27272519085161,0.808001514286889,0.719440465277887,0
19.22,3,2.28976194076621,0.790144830325027,0.708168286048832,0
19.24,3,2.30662002963174,0.772469515132356,0.696997289233209,0
19.26,3,2.32330013821604,0.754974969763296,0.685927339226955,0
19.28,3,2.33980296332687,0.737660577173266,0.674958286431348,0
19.3,3,2.35612921738359,0.720525702674119,0.664089967551203,0
19.32,3,2.37227962799461,0.703569694383628,0.653322205889523,0
19.34,3,2.38825493754059,0.686791883668997,0.64265481163858,0
19.36,3,2.40405590276334,0.670191585584457,0.632087582167476,0
19.38,3,2.41968329436047,0.65376809930301,0.621620302306186,0
19.4,3,2.43513789658556,0.637520708542337,0.611252744626121,0
19.42,3,2.45042050685399,0.621448681984919,0.600984669717213,0
19.44,3,2.46553193535426,0.605551273692459,0.590815826461582,0
19.46,3,2.48047300466483,0.589827723514553,0.580745952303753,0
19.48,3,2.49524454937641,0.574277257491763,0.57077477351749,0
19.5,3,2.50984741571966,0.558899088253061,0.560902005469253,0
19.52,3,2.52428246119819,0.543692415407717,0.551127352878298,0
19.54,3,2.53855055422699,0.528656425931673,0.541450510073448,0
19.56,3,2.55265257377601,0.513790294548442,0.531871161246556,0
19.58,3,2.56658940901908,0.499093184104586,0.522388980702683,0
19.6,3,2.58036195898792,0.484564245939788,0.513003633107006,0
19.62,3,2.59397113223134,0.470202620251633,0.50371477372851,0
19.64,3,2.6074178464795,0.45600743645503,0.494522048680434,0
19.66,3,2.6207030283133,0.441977813536438,0.485425095157544,0
19.68,3,2.63382761283867,0.428112860402851,0.476423541670233,0
19.7,3,2.64679254336588,0.41441167622564,0.467517008275473,0
19.72,3,2.65959877109377,0.40087335077927,0.458705106804646,0
19.74,3,2.67224725479883,0.387496964774946,0.449987441088274,0
19.76,3,2.68473896052916,0.374281590189214,0.441363607177676,0
19.78,3,2.69707486130311,0.361226290587615,0.432833193563576,0
19.8,3,2.70925593681278,0.348330121443352,0.424395781391678,0
19.82,3,2.72128317313215,0.335592130451092,0.416050944675233,0
19.84,3,2.73315756242991,0.323011357835902,0.40779825050464,0
19.86,3,2.74488010268681,0.310586836657381,0.399637259254073,0
19.88,3,2.75645179741772,0.298317593109019,0.391567524785189,0
19.9,3,2.76787365539804,0.286202646812851,0.383588594647916,0
19.92,3,2.77914669039476,0.274241011109407,0.375700010278358,0
19.94,3,2.79027192090185,0.262431693343067,0.367901307193851,0
19.96,3,2.80125036988006,0.250773695142783,0.360192015185157,0
19.98,3,2.8120830645011,0.239266012698287,0.352571658505864,0
20,3,2.82277103589609,0.227907637031777,0.345039756058988,0
